year-week,ID_material,Units
2022-11,120010342,360
2022-12,120010342,1140
2022-13,120010342,780
2022-14,120010342,420
2022-15,120010342,840
2022-16,120010342,600
2022-17,120010342,660
2022-18,120010342,780
2022-19,120010342,1140
2022-20,120010342,420
2022-21,120010342,540
2022-22,120010342,660
2022-23,120010342,780
2022-24,120010342,1140
2022-25,120010342,600
2022-26,120010342,780
2022-27,120010342,480
2022-28,120010342,720
2022-29,120010342,780
2022-30,120010342,540
2022-31,120010342,600
2022-32,120010342,780
2022-33,120010342,420
2022-34,120010342,780
2022-35,120010342,720
2022-36,120010342,660
2022-37,120010342,1080
2022-38,120010342,600
2022-39,120010342,960
2018-16,120009814,468
2018-17,120009814,624
2018-18,120009814,156
2018-19,120009814,0
2018-20,120009814,624
2018-21,120009814,156
2018-22,120009814,312
2018-23,120009814,624
2018-24,120009814,156
2018-25,120009814,312
2018-26,120009814,624
2018-27,120009814,0
2018-28,120009814,624
2018-29,120009814,312
2018-30,120009814,936
2018-31,120009814,1092
2018-32,120009814,832
2018-33,120009814,572
2018-34,120009814,312
2018-35,120009814,1092
2018-36,120009814,780
2018-37,120009814,624
2018-38,120009814,156
2018-39,120009814,0
2018-40,120009814,0
2018-41,120009814,0
2018-42,120009814,0
2018-43,120009814,156
2018-44,120009814,0
2018-45,120009814,0
2018-46,120009814,312
2018-47,120009814,156
2018-48,120009814,312
2018-49,120009814,156
2018-50,120009814,156
2018-51,120009814,312
2018-52,120009814,624
2019-01,120009814,468
2019-02,120009814,312
2019-03,120009814,312
2019-04,120009814,156
2019-05,120009814,312
2019-06,120009814,468
2019-07,120009814,312
2019-08,120009814,312
2019-09,120009814,156
2019-10,120009814,156
2019-11,120009814,312
2019-12,120009814,1404
2019-13,120009814,624
2019-14,120009814,390
2019-15,120009814,156
2019-16,120009814,624
2019-17,120009814,312
2019-18,120009814,624
2019-19,120009814,312
2019-20,120009814,0
2019-21,120009814,0
2019-22,120009814,0
2019-23,120009814,0
2019-24,120009814,156
2019-25,120009814,936
2019-26,120009814,780
2019-27,120009814,468
2019-28,120009814,468
2019-29,120009814,468
2019-30,120009814,546
2019-31,120009814,624
2019-32,120009814,468
2019-33,120009814,468
2019-34,120009814,156
2019-35,120009814,1248
2019-36,120009814,468
2019-37,120009814,156
2019-38,120009814,624
2019-39,120009814,156
2019-40,120009814,0
2019-41,120009814,0
2019-42,120009814,312
2019-43,120009814,156
2019-44,120009814,0
2019-45,120009814,312
2019-46,120009814,780
2019-47,120009814,780
2019-48,120009814,624
2019-49,120009814,468
2019-50,120009814,312
2019-51,120009814,468
2019-52,120009814,0
2020-01,120009814,624
2020-02,120009814,624
2020-03,120009814,468
2020-04,120009814,0
2020-05,120009814,156
2020-06,120009814,468
2020-07,120009814,156
2020-08,120009814,156
2020-09,120009814,312
2020-10,120009814,624
2020-11,120009814,0
2020-12,120009814,312
2020-13,120009814,468
2020-14,120009814,624
2020-15,120009814,0
2020-16,120009814,312
2020-17,120009814,0
2020-18,120009814,0
2020-19,120009814,0
2020-20,120009814,312
2020-21,120009814,624
2020-22,120009814,780
2020-23,120009814,0
2020-24,120009814,0
2020-25,120009814,156
2020-26,120009814,312
2020-27,120009814,468
